id,realty_id,total_square_meters,rooms_count,floors_count,floor,price,price_item,district_id,is_commercial,agency_id,deleted_by,delete_reason,longitude,latitude,price_usd,price_eur,price_uah
realty-17168593,17168593,32,1,5,2,5000,156,15090,1,23844,,,24.05739174736,49.816387048507,184,163,5 000
realty-15594171,15594171,50,1,10,9,7000,140,15092,1,24288,cron,,,,257,228,7 000
realty-15585778,15585778,43,1,10,5,6500,151,15089,1,24288,cron,,,,239,212,6 500
realty-15907658,15907658,42,1,10,1,7000,167,15088,1,24288,cron,,,,257,228,7 000
realty-17164825,17164825,54,1,9,5,8500,157,15090,1,23844,,,24.05117430636,49.782196506099,312,277,8 500
realty-12427411,12427411,32,1,3,3,5000,156,15091,1,24288,cron,,,,184,163,5 000
realty-12427301,12427301,34,1,5,4,5000,147,15091,1,24288,cron,,,,184,163,5 000
realty-15585848,15585848,75,2,10,7,8000,107,15091,1,24288,cron,1,,,294,261,8 000
realty-16422150,16422150,47,2,5,4,8000,170,15087,1,24288,cron,,,,294,261,8 000
realty-15949692,15949692,41,1,10,1,6500,159,15090,1,24288,cron,,,,239,212,6 500
realty-17262120,17262120,34,1,9,6,5000,147,15091,1,23348,,,,,184,163,5 000
realty-17250691,17250691,50,2,6,6,9000,180,15090,1,29645,,,,,330,293,9 000
realty-17250665,17250665,50,2,1,1,10000,200,15087,1,29645,,,,,367,326,10 000
realty-17250638,17250638,55,2,5,5,8500,155,15087,1,29645,,,,,312,277,8 500
realty-17250596,17250596,50,2,2,2,10000,200,0,1,29645,,,,,367,326,10 000
realty-17250563,17250563,60,2,2,2,8999,150,15087,1,29645,,,,,330,293,8 999
realty-16561963,16561963,50,2,2,2,8000,160,15089,1,29645,cron,1,,,294,261,8 000
realty-16635667,16635667,38,1,1,0,5000,132,15092,1,29645,cron,1,,,184,163,5 000
realty-16635792,16635792,35,1,1,1,4500,129,15755,1,29645,cron,,,,165,147,4 500
realty-17085038,17085038,40,1,5,4,5000,125,15087,1,29645,cron,,,,184,163,5 000
realty-17090544,17090544,47,1,10,4,6000,128,15089,0,,,,,,220,196,6 000
realty-17056270,17056270,122,4,4,3,10000,82,15091,1,28200,,,,,367,326,10 000
realty-17054908,17054908,35,1,4,1,6500,186,15087,1,26457,,,,,239,212,6 500
realty-17054906,17054906,30,1,3,1,9000,300,0,1,26457,,,,,330,293,9 000
realty-12434756,12434756,51,2,3,2,6000,118,15087,1,24288,cron,,24.019666809446,49.833071876941,220,196,6 000
realty-17255799,17255799,52,1,10,8,8000,154,15088,1,28200,,,,,294,261,8 000
realty-16245518,16245518,55,2,9,3,320,6,15090,1,24288,cron,1,,,320,284,8 719
realty-14400702,14400702,44,1,12,7,7000,159,15092,1,24288,cron,,,,257,228,7 000
realty-16207442,16207442,52,2,12,5,8000,154,15091,1,24288,cron,,,,294,261,8 000
realty-16245405,16245405,68,2,5,3,7500,110,15089,1,24288,cron,,,,275,244,7 500
realty-15920434,15920434,60,2,5,3,7500,125,15089,1,24288,cron,,,,275,244,7 500
realty-16422175,16422175,40,1,2,2,7500,188,15089,1,24288,cron,1,,,275,244,7 500
realty-15761806,15761806,45,1,10,4,8600,191,15088,1,27930,admin,14,,,316,280,8 600
realty-15771271,15771271,49,1,9,2,9700,198,15091,1,27930,admin,14,,,356,316,9 700
realty-15771251,15771251,45,1,12,10,9000,200,15091,1,27930,admin,14,,,330,293,9 000
realty-15771958,15771958,60,1,10,8,400,7,15092,1,27930,admin,14,,,400,355,10 899
realty-15771748,15771748,46,1,4,3,7000,152,15090,1,27930,admin,14,,,257,228,7 000
realty-15666258,15666258,44,2,3,3,8500,193,15092,1,27930,admin,14,,,312,277,8 500
realty-17377785,17377785,59,2,4,3,10000,169,15087,1,24021,,,,,367,326,10 000
realty-17377668,17377668,75,2,9,5,12000,160,15088,1,29679,,,,,440,391,12 000
realty-17377285,17377285,23,1,16,9,300,13,15091,1,24021,,,,,300,266,8 174
realty-17377263,17377263,41,1,14,4,9200,224,15092,1,24021,,,,,338,300,9 200
realty-17377244,17377244,40,1,10,5,8000,200,15087,0,,,,24.024639772244,49.851922100234,294,261,8 000
realty-17377189,17377189,60,2,5,3,11000,183,15088,1,24021,,,,,404,359,11 000
realty-17377107,17377107,90,2,3,2,400,4,15087,0,,,,24.0178724,49.8435854,400,355,10 899
realty-17376976,17376976,40,1,4,1,3000,75,15092,0,,,,,,110,98,3 000
realty-17214738,17214738,47,1,16,10,400,9,15091,0,,cron,1,23.989213000000003,49.826333,400,355,10 899
realty-17376629,17376629,55,1,16,5,8500,155,15778,0,,,,24.0287202,49.8616618,312,277,8 500
realty-15772067,15772067,44,1,5,3,300,7,15089,1,27930,admin,14,,,300,266,8 174
realty-15902361,15902361,48,2,9,2,8000,167,15090,1,27930,admin,14,,,294,261,8 000
realty-15801352,15801352,29,1,3,2,7000,241,15087,1,27930,admin,14,,,257,228,7 000
realty-15826040,15826040,45,2,3,1,8000,178,15092,1,27930,admin,14,,,294,261,8 000
realty-15902352,15902352,62,2,4,3,500,8,15092,1,27930,admin,14,,,500,444,13 624
realty-15802678,15802678,40,1,9,2,350,9,15090,1,27930,admin,14,,,350,311,9 537
realty-15902632,15902632,65,2,9,6,8000,123,15088,1,27930,admin,14,,,294,261,8 000
realty-15772108,15772108,45,1,9,4,7000,156,15092,1,27930,admin,14,,,257,228,7 000
realty-15802661,15802661,34,1,4,2,9000,265,15087,1,27930,admin,14,,,330,293,9 000
realty-15830449,15830449,47,2,9,5,8000,170,15092,1,27930,admin,14,,,294,261,8 000
realty-15830424,15830424,47,2,3,1,300,6,15087,1,27930,admin,14,,,300,266,8 174
realty-15826996,15826996,35,2,9,5,7000,200,15091,1,27930,admin,14,,,257,228,7 000
realty-15902536,15902536,60,2,4,2,11000,183,15087,1,27930,admin,14,,,404,359,11 000
realty-15902574,15902574,50,2,14,3,8200,164,15090,1,27930,admin,14,,,301,267,8 200
realty-15771979,15771979,30,1,4,3,8000,267,15087,1,27930,admin,14,,,294,261,8 000
realty-15902585,15902585,45,2,3,2,8000,178,15087,1,27930,admin,14,,,294,261,8 000
realty-15801343,15801343,36,1,3,3,6500,181,15087,1,27930,admin,14,,,239,212,6 500
realty-15826282,15826282,45,2,3,1,8000,178,15092,1,27930,admin,14,,,294,261,8 000
realty-15826561,15826561,56,2,3,3,300,5,15087,1,27930,admin,14,,,300,266,8 174
realty-15801043,15801043,35,1,4,2,9000,257,15089,1,27930,admin,14,,,330,293,9 000
realty-15827054,15827054,55,2,11,9,9500,173,15090,1,27930,admin,14,,,349,310,9 500
realty-15775593,15775593,85,2,12,5,11300,133,15091,1,27930,admin,14,,,415,368,11 300
realty-15800836,15800836,29,1,4,2,5500,190,15087,1,27930,admin,14,,,202,179,5 500
realty-15801299,15801299,27,1,4,4,8700,322,15087,1,27930,admin,14,,,319,284,8 700
realty-15849489,15849489,68,3,3,2,12000,176,15091,1,27930,admin,14,,,440,391,12 000
realty-15902578,15902578,50,2,9,4,8500,170,15090,1,27930,admin,14,,,312,277,8 500
realty-15822476,15822476,53,2,5,2,8300,157,15087,1,27930,admin,14,,,305,271,8 300
realty-15830686,15830686,50,2,10,9,10000,200,15092,1,27930,admin,14,,,367,326,10 000
realty-15797719,15797719,33,1,5,3,6500,197,15091,1,27930,admin,14,,,239,212,6 500
realty-15853629,15853629,77,3,4,3,9000,117,15091,1,27930,admin,14,,,330,293,9 000
realty-15776034,15776034,80,2,13,13,550,7,15091,1,27930,admin,14,,,550,489,14 986
realty-15797578,15797578,28,1,5,2,6000,214,15090,1,27930,admin,14,,,220,196,6 000
realty-15797635,15797635,44,1,4,3,370,8,15092,1,27930,admin,14,,,370,329,10 082
realty-15775462,15775462,61,2,8,8,600,10,15092,1,27930,admin,14,,,600,533,16 349
realty-15775614,15775614,60,2,4,1,300,5,15087,1,27930,admin,14,,,300,266,8 174
realty-15772246,15772246,40,1,10,7,9500,238,15088,1,27930,admin,14,,,349,310,9 500
realty-15858015,15858015,35,1,10,7,9000,257,15091,1,27930,admin,14,,,330,293,9 000
realty-15775630,15775630,60,2,4,2,400,7,15087,1,27930,admin,14,,,400,355,10 899
realty-15796509,15796509,45,1,9,5,400,9,15091,1,27930,admin,14,,,400,355,10 899
realty-15762441,15762441,50,1,3,2,8000,160,15091,1,27930,admin,14,,,294,261,8 000
realty-15771740,15771740,30,1,5,3,8000,267,15090,1,27930,admin,14,,,294,261,8 000
realty-15788517,15788517,55,2,9,6,10000,182,15088,1,27930,admin,14,,,367,326,10 000
realty-15797710,15797710,28,1,9,5,7700,275,15088,1,27930,admin,14,,,283,251,7 700
realty-15771801,15771801,38,1,9,1,7000,184,15092,1,27930,admin,14,,,257,228,7 000
realty-15775442,15775442,47,1,9,2,8000,170,15088,1,27930,admin,14,,,294,261,8 000
realty-15789094,15789094,60,3,5,4,8400,140,15091,1,27930,admin,14,,,308,274,8 400
realty-15800908,15800908,36,1,5,4,7500,208,15088,1,27930,admin,14,,,275,244,7 500
realty-15665723,15665723,50,2,5,2,7000,140,15089,1,27930,admin,14,,,257,228,7 000
realty-15762466,15762466,43,1,4,4,330,8,15087,1,27930,admin,14,,,330,293,8 992
realty-15775452,15775452,69,2,9,2,9000,130,15088,1,27930,admin,14,,,330,293,9 000
realty-15666148,15666148,51,2,5,3,9500,186,15090,1,27930,admin,14,,,349,310,9 500
realty-15771244,15771244,42,1,12,2,280,7,15091,1,27930,admin,14,,,280,249,7 629
realty-15771321,15771321,35,1,9,8,6000,171,15088,1,27930,admin,14,,,220,196,6 000
realty-15776042,15776042,72,2,9,2,9000,125,15091,1,27930,admin,14,,,330,293,9 000
realty-15776047,15776047,57,2,10,5,10500,184,15091,1,27930,admin,14,,,385,342,10 500
realty-15776460,15776460,70,2,10,4,10000,143,15091,1,27930,admin,14,,,367,326,10 000
realty-15761821,15761821,37,1,3,1,7000,189,15092,1,27930,admin,14,,,257,228,7 000
realty-15771599,15771599,57,1,10,9,8000,140,15090,1,27930,admin,14,,,294,261,8 000
realty-15771758,15771758,49,1,11,9,6000,122,15090,1,27930,admin,14,,,220,196,6 000
realty-15675891,15675891,67,2,6,1,11000,164,15088,1,27930,admin,14,,,404,359,11 000
realty-15788187,15788187,60,2,4,2,8500,142,15087,1,27930,admin,14,,,312,277,8 500
realty-15771776,15771776,29,1,5,2,7000,241,15090,1,27930,admin,14,,,257,228,7 000
realty-15767774,15767774,45,1,10,1,8500,189,15092,1,27930,admin,14,,,312,277,8 500
realty-15752772,15752772,48,1,12,10,11000,229,15092,1,27930,admin,14,,,404,359,11 000
realty-15752327,15752327,42,1,9,8,400,10,15092,1,27930,admin,14,,,400,355,10 899
realty-15662190,15662190,35,1,3,2,14000,400,15087,1,27930,admin,14,,,514,456,14 000
realty-15771165,15771165,45,1,10,2,7600,169,15090,1,27930,admin,14,,,279,248,7 600
realty-15754470,15754470,48,1,11,7,6000,125,15091,1,27930,admin,14,,,220,196,6 000
realty-15761245,15761245,45,1,10,2,350,8,15088,1,27930,admin,14,,,350,311,9 537
realty-15752940,15752940,70,2,2,1,7800,111,15088,1,27930,admin,14,,,286,254,7 800
realty-15775644,15775644,45,2,5,5,8500,189,15087,1,27930,admin,14,,,312,277,8 500
realty-15754831,15754831,40,1,9,4,7500,188,15092,1,27930,admin,14,,,275,244,7 500
realty-15771102,15771102,42,1,10,1,8500,202,15091,1,27930,admin,14,,,312,277,8 500
realty-15688160,15688160,70,2,10,8,8000,114,15091,1,27930,admin,14,,,294,261,8 000
realty-15754562,15754562,52,1,9,6,11000,212,15091,1,27930,admin,14,,,404,359,11 000
realty-15673331,15673331,58,2,11,10,11000,190,15090,1,27930,admin,14,,,404,359,11 000
realty-15752456,15752456,42,1,9,5,8000,190,15092,1,27930,admin,14,,,294,261,8 000
realty-15752765,15752765,44,1,13,9,450,10,15092,1,27930,admin,14,,,450,400,12 262
realty-15752924,15752924,36,2,3,2,10000,278,15087,1,27930,admin,14,,,367,326,10 000
realty-15752358,15752358,44,1,10,8,350,8,15091,1,27930,admin,14,,,350,311,9 537
realty-15752719,15752719,53,1,10,8,400,8,15090,1,27930,admin,14,,,400,355,10 899
realty-15761708,15761708,30,1,3,3,11000,367,15087,1,27930,admin,14,,,404,359,11 000
realty-15769923,15769923,38,1,9,2,8700,229,15091,1,27930,admin,14,,,319,284,8 700
realty-15771047,15771047,67,1,9,6,11500,172,15092,1,27930,admin,14,,,422,375,11 500
realty-15660933,15660933,45,1,12,2,8000,178,15091,1,27930,admin,14,,,294,261,8 000
realty-15752780,15752780,41,1,9,9,9000,220,15092,1,27930,admin,14,,,330,293,9 000
realty-15752850,15752850,78,2,3,1,11000,141,15087,1,27930,admin,14,,,404,359,11 000
realty-15752795,15752795,40,1,9,9,350,9,15088,1,27930,admin,14,,,350,311,9 537
realty-15752808,15752808,40,1,3,2,8000,200,15087,1,27930,admin,14,,,294,261,8 000
realty-15752484,15752484,32,1,3,1,8700,272,15087,1,27930,admin,14,,,319,284,8 700
realty-15665593,15665593,40,1,9,9,9000,225,15088,1,27930,admin,14,,,330,293,9 000
realty-15752437,15752437,44,1,5,4,8000,182,15089,1,27930,admin,14,,,294,261,8 000
realty-15660921,15660921,30,1,3,2,10000,333,15087,1,27930,admin,14,,,367,326,10 000
realty-15675904,15675904,60,2,4,3,9000,150,15092,1,27930,admin,14,,,330,293,9 000
realty-15688065,15688065,81,2,13,2,11500,142,15091,1,27930,admin,14,,,422,375,11 500
realty-15666174,15666174,44,2,5,2,7800,177,15088,1,27930,admin,14,,,286,254,7 800
realty-15666249,15666249,50,2,10,10,6800,136,15089,1,27930,admin,14,,,250,222,6 800
realty-15752298,15752298,30,1,2,2,8000,267,15092,1,27930,admin,14,,,294,261,8 000
realty-17140324,17140324,31,1,5,1,6500,210,15091,1,28200,,,23.9945247,49.8095504,239,212,6 500
realty-17250464,17250464,50,1,10,8,7500,150,15088,1,28200,,,,,275,244,7 500
realty-17130187,17130187,40,1,50,5,250,6,15087,1,23925,admin,14,,,250,222,6 812
realty-15889357,15889357,51,2,9,3,6500,127,15090,1,27930,admin,14,,,239,212,6 500
realty-15889290,15889290,31,1,9,4,6000,194,15090,1,27930,admin,14,,,220,196,6 000
realty-15866218,15866218,56,2,10,2,500,9,15090,1,27930,admin,14,,,500,444,13 624
realty-15808873,15808873,49,2,4,3,8000,163,15091,1,27930,admin,14,,,294,261,8 000
realty-15776442,15776442,65,2,9,9,9000,138,15090,1,27930,admin,14,,,330,293,9 000
realty-15779059,15779059,60,1,2,2,9300,155,15088,1,27930,admin,14,,,341,303,9 300
realty-15889751,15889751,37,1,10,4,9000,243,15090,1,27930,admin,14,,,330,293,9 000
realty-15898721,15898721,45,2,5,3,8800,196,15088,1,27930,admin,14,,,323,287,8 800
realty-15897625,15897625,39,1,9,7,8500,218,15090,1,27930,admin,14,,,312,277,8 500
realty-15897883,15897883,43,2,9,3,6500,151,15090,1,27930,admin,14,,,239,212,6 500
realty-15841159,15841159,62,3,3,2,8000,129,15089,1,27930,admin,14,,,294,261,8 000
realty-15897454,15897454,48,2,9,6,8200,171,15090,1,27930,admin,14,,,301,267,8 200
realty-15902614,15902614,45,2,3,3,8300,184,15087,1,27930,admin,14,,,305,271,8 300
realty-15897870,15897870,44,2,9,2,6500,148,15090,1,27930,admin,14,,,239,212,6 500
realty-15902560,15902560,50,2,9,1,7000,140,15092,1,27930,admin,14,,,257,228,7 000
realty-15841197,15841197,75,4,4,2,8000,107,15091,1,27930,admin,14,,,294,261,8 000
realty-15858115,15858115,30,1,9,4,7000,233,15092,1,27930,admin,14,,,257,228,7 000
realty-15865671,15865671,32,1,4,3,8500,266,15087,1,27930,admin,14,,,312,277,8 500
realty-15902447,15902447,54,2,3,1,9000,167,15087,1,27930,admin,14,,,330,293,9 000
realty-15826944,15826944,38,2,3,2,7000,184,15088,1,27930,admin,14,,,257,228,7 000
realty-15897919,15897919,46,2,9,5,6500,141,15090,1,27930,admin,14,,,239,212,6 500
realty-15841268,15841268,72,4,9,9,9000,125,15092,1,27930,admin,14,,,330,293,9 000
realty-15808755,15808755,56,2,10,2,8500,152,15090,1,27930,admin,14,,,312,277,8 500
realty-15897492,15897492,45,1,10,3,9000,200,15090,1,27930,admin,14,,,330,293,9 000
realty-15841170,15841170,60,3,9,2,8500,142,15090,1,27930,admin,14,,,312,277,8 500
realty-15853031,15853031,44,2,4,2,7500,170,15087,1,27930,admin,14,,,275,244,7 500
realty-15808720,15808720,50,2,9,2,7200,144,15090,1,27930,admin,14,,,264,235,7 200
realty-15857309,15857309,58,2,5,4,7500,129,15088,1,27930,admin,14,,,275,244,7 500
realty-15801253,15801253,38,1,3,2,9000,237,15087,1,27930,admin,14,,,330,293,9 000
realty-15779000,15779000,50,2,4,1,8700,174,15088,1,27930,admin,14,,,319,284,8 700
realty-15808668,15808668,46,2,3,2,6500,141,15087,1,27930,admin,14,,,239,212,6 500
realty-15841000,15841000,65,3,3,1,11000,169,15091,1,27930,admin,14,,,404,359,11 000
realty-15789099,15789099,90,3,9,3,600,7,15091,1,27930,admin,14,,,600,533,16 349
realty-15808747,15808747,46,2,9,7,7000,152,15091,1,27930,admin,14,,,257,228,7 000
realty-15801337,15801337,33,1,3,3,9000,273,15087,1,27930,admin,14,,,330,293,9 000
realty-15808765,15808765,49,2,9,2,7000,143,15090,1,27930,admin,14,,,257,228,7 000
realty-15789073,15789073,111,3,6,3,800,7,15087,1,27930,admin,14,,,800,711,21 798
realty-15788803,15788803,60,3,5,4,350,6,15087,1,27930,admin,14,,,350,311,9 537
realty-15788813,15788813,125,3,12,11,900,7,15088,1,27930,admin,14,,,900,799,24 523
realty-15801329,15801329,31,1,3,3,8300,268,15089,1,27930,admin,14,,,305,271,8 300
realty-15826585,15826585,58,2,4,4,15000,259,15087,1,27930,admin,14,,,551,489,15 000
realty-15779107,15779107,45,2,5,2,500,11,15087,1,27930,admin,14,,,500,444,13 624
realty-15776376,15776376,66,2,5,5,7500,114,15088,1,27930,admin,14,,,275,244,7 500
realty-15779399,15779399,52,2,14,5,300,6,15090,1,27930,admin,14,,,300,266,8 174
realty-15808597,15808597,43,2,9,2,6000,140,15091,1,27930,admin,14,,,220,196,6 000
realty-15808572,15808572,51,2,2,1,8000,157,15088,1,27930,admin,14,,,294,261,8 000
realty-15801163,15801163,38,1,3,3,450,12,15087,1,27930,admin,14,,,450,400,12 262
realty-15801150,15801150,35,1,4,3,7000,200,15089,1,27930,admin,14,,,257,228,7 000
realty-15801244,15801244,28,1,3,1,7000,250,15087,1,27930,admin,14,,,257,228,7 000
realty-15776440,15776440,50,2,5,4,7800,156,15088,1,27930,admin,14,,,286,254,7 800
realty-15801324,15801324,43,1,12,10,7500,174,15091,1,27930,admin,14,,,275,244,7 500
realty-15779431,15779431,55,2,10,6,8000,145,15090,1,27930,admin,14,,,294,261,8 000
realty-15772231,15772231,47,1,8,4,8000,170,15088,1,27930,admin,14,,,294,261,8 000
realty-15779090,15779090,75,2,12,7,10000,133,15091,1,27930,admin,14,,,367,326,10 000
realty-15779152,15779152,50,2,9,2,8700,174,15088,1,27930,admin,14,,,319,284,8 700
realty-15779353,15779353,53,2,14,8,8000,151,15091,1,27930,admin,14,,,294,261,8 000
realty-15776098,15776098,62,2,4,2,9000,145,15091,1,27930,admin,14,,,330,293,9 000
realty-15772211,15772211,32,1,5,1,8500,266,15092,1,27930,admin,14,,,312,277,8 500
realty-15776426,15776426,65,2,3,2,9000,138,15087,1,27930,admin,14,,,330,293,9 000
realty-15776184,15776184,60,2,4,3,370,6,15087,1,27930,admin,14,,,370,329,10 082
realty-15776348,15776348,50,2,5,3,8200,164,15089,1,27930,admin,14,,,301,267,8 200
realty-15776079,15776079,65,2,10,6,12000,185,15087,1,27930,admin,14,,,440,391,12 000
realty-15771971,15771971,41,1,9,3,6800,166,15089,1,27930,admin,14,,,250,222,6 800
realty-15776115,15776115,51,2,9,6,7800,153,15090,1,27930,admin,14,,,286,254,7 800
realty-15776360,15776360,53,2,4,1,8500,160,15087,1,27930,admin,14,,,312,277,8 500
realty-15776353,15776353,65,2,3,2,9000,138,15089,1,27930,admin,14,,,330,293,9 000
realty-15770323,15770323,46,1,9,5,10000,217,15088,1,27930,admin,14,,,367,326,10 000
realty-15772056,15772056,57,1,5,5,10000,175,15090,1,27930,admin,14,,,367,326,10 000
realty-15771126,15771126,53,1,9,7,7500,142,15092,1,27930,admin,14,,,275,244,7 500
realty-15771657,15771657,52,1,16,5,9000,173,15090,1,27930,admin,14,,,330,293,9 000
realty-15776119,15776119,51,2,3,2,8000,157,15087,1,27930,admin,14,,,294,261,8 000
realty-15776206,15776206,67,2,5,2,600,9,15091,1,27930,admin,14,,,600,533,16 349
realty-15776197,15776197,48,2,9,3,300,6,15091,1,27930,admin,14,,,300,266,8 174
realty-15771791,15771791,40,1,5,2,7000,175,15087,1,27930,admin,14,,,257,228,7 000
realty-17376340,17376340,34,1,2,2,3000,88,15092,0,,,,,,110,98,3 000
realty-17375901,17375901,41,1,1,0,9200,224,15092,0,,,,24.013159599999998,49.858135600000004,338,300,9 200
realty-15988333,15988333,48,2,9,3,7000,146,15089,0,,cron,,24.029716999999998,49.839683,257,228,7 000
realty-17375738,17375738,49,1,2,2,7000,143,15088,1,29684,,,24.0315921,49.841952,257,228,7 000
realty-17342847,17342847,60,2,4,3,750,13,15087,1,24804,admin,,24.0321818,49.8406016,750,666,20 436
realty-17338687,17338687,38,1,9,9,6000,158,15748,1,24804,admin,,23.953680444224,49.87005505,220,196,6 000
realty-17338200,17338200,44,2,9,3,200,5,15749,1,24804,admin,,23.9298454,49.9102019,200,178,5 450
realty-17335055,17335055,47,1,4,1,450,10,15087,1,24804,admin,,24.22019515,50.3736063,450,400,12 262
realty-17336033,17336033,54.5,2,3,3,11000,202,15087,1,24804,admin,,24.02422913762,49.8450984,404,359,11 000
realty-17318818,17318818,42,1,5,1,430,10,15092,1,24804,admin,,24.0110585,49.8411162,430,382,11 717
realty-17317725,17317725,47,2,4,4,350,7,15087,1,24804,admin,,24.037161825985,49.84353705,350,311,9 537
realty-17316725,17316725,74,2,4,3,10500,142,15088,1,24804,admin,,24.0042345,49.837785,385,342,10 500
realty-17312219,17312219,46,2,2,2,6000,130,15088,1,24804,admin,,23.9749198,49.83271955,220,196,6 000
realty-17315198,17315198,48,1,10,5,500,10,15092,1,24804,admin,,24.0281057,49.8562336,500,444,13 624
realty-17313102,17313102,60,2,3,1,8000,133,15087,1,24804,admin,,24.0325164,49.8356344,294,261,8 000
realty-17074926,17074926,46,1,2,2,7500,163,15089,1,24804,admin,14,24.0379609,49.8353768,275,244,7 500
realty-17288433,17288433,43.8,1,10,9,8000,183,15090,1,24804,admin,,24.047950955178,49.80023965,294,261,8 000
realty-17288418,17288418,60,2,9,7,700,12,15087,1,24804,admin,,24.0236403,49.8578087,700,622,19 074
realty-17286530,17286530,125,2,3,2,450,4,15087,1,24804,admin,,24.018202027485,49.82832565,450,400,12 262
realty-17286535,17286535,47,1,9,6,11000,234,15091,1,24804,admin,,23.98029160565,49.8049451,404,359,11 000
realty-17277712,17277712,40,2,4,3,350,9,15087,1,24804,admin,,24.032683020595,49.8412364,350,311,9 537
realty-17285031,17285031,30,1,3,2,250,8,15087,1,24804,admin,,24.0299427,49.8404779,250,222,6 812
realty-16946006,16946006,52,2,9,7,7000,135,15088,1,24804,admin,14,23.9828332,49.8076245,257,228,7 000
realty-16946040,16946040,57,2,5,1,9000,158,15088,1,24804,admin,14,23.9651864,49.8199659,330,293,9 000
realty-17375389,17375389,65,2,9,1,450,7,15092,1,24021,,,,,450,400,12 262
realty-17375327,17375327,40,1,10,1,400,10,15092,1,24021,,,,,400,355,10 899
realty-17375260,17375260,46,1,10,4,8000,174,15767,1,24021,,,,,294,261,8 000
realty-17375213,17375213,47,2,3,2,10500,223,15089,1,24021,,,,,385,342,10 500
realty-17375126,17375126,45,2,5,1,8000,178,15088,1,24021,,,,,294,261,8 000
realty-17374955,17374955,32,1,5,3,7000,219,15091,1,28200,,,,,257,228,7 000
realty-17374408,17374408,60,1,40,4,6000,100,15092,1,23925,,,,,220,196,6 000
realty-17373966,17373966,40,2,3,2,6000,150,15088,1,28200,,,,,220,196,6 000
realty-17152016,17152016,60,1,4,4,6000,100,15092,1,23925,user,9,,,220,196,6 000
realty-17373866,17373866,36,1,2,2,7000,194,15092,1,28200,,,,,257,228,7 000
realty-17373646,17373646,74,3,15,14,9000,122,17780,1,28200,,,,,330,293,9 000
realty-17373405,17373405,23,1,2,2,3200,139,15092,0,,,,,,117,104,3 200
realty-17373058,17373058,34,2,2,2,3000,88,15092,0,,,,,,110,98,3 000
realty-17371078,17371078,100,3,4,4,500,5,15089,0,,,,,,500,444,13 624
realty-17371059,17371059,60,2,4,2,8000,133,15089,0,,,,,,294,261,8 000
realty-17358297,17358297,60,2,4,2,9000,150,15087,0,,,,,,330,293,9 000
realty-17321160,17321160,60,2,4,4,400,7,15089,0,,,,,,400,355,10 899
